,player,index,minutes,total_mins
1686,player7,7,26.6,238.40000000000003
1687,player8,8,20.0,238.40000000000003
1688,player1,1,35.6,227.9
1689,player2,2,33.9,227.9
1690,player3,3,30.7,227.9
1691,player4,4,29.2,227.9
1692,player5,5,26.4,227.9
1693,player6,6,26.1,227.9
1694,player7,7,23.5,227.9
1695,player8,8,22.5,227.9
1696,player1,1,36.7,230.39999999999998
1697,player2,2,36.4,230.39999999999998
1698,player3,3,31.4,230.39999999999998
1699,player4,4,29.9,230.39999999999998
1700,player5,5,27.4,230.39999999999998
1701,player6,6,25.9,230.39999999999998
1702,player7,7,24.0,230.39999999999998
1703,player8,8,18.7,230.39999999999998
1704,player1,1,32.8,220.1
1705,player2,2,31.1,220.1
1706,player3,3,29.1,220.1
1707,player4,4,28.7,220.1
1708,player5,5,28.6,220.1
1709,player6,6,27.1,220.1
1710,player7,7,21.7,220.1
1711,player8,8,21.0,220.1
1712,player1,1,30.4,202.4
1713,player2,2,29.9,202.4
1714,player3,3,27.0,202.4
1715,player4,4,26.7,202.4
1716,player5,5,24.4,202.4
1717,player6,6,23.0,202.4
1718,player7,7,21.5,202.4
1719,player8,8,19.5,202.4
1720,player1,1,40.7,248.0
1721,player2,2,36.2,248.0
1722,player3,3,33.9,248.0
1723,player4,4,33.8,248.0
1724,player5,5,32.7,248.0
1725,player6,6,24.6,248.0
1726,player7,7,23.5,248.0
1727,player8,8,22.6,248.0
1728,player1,1,39.0,236.39999999999998
1729,player2,2,33.2,236.39999999999998
1730,player3,3,32.7,236.39999999999998
1731,player4,4,31.3,236.39999999999998
1732,player5,5,30.2,236.39999999999998
1733,player6,6,25.5,236.39999999999998
1734,player7,7,22.8,236.39999999999998
1735,player8,8,21.7,236.39999999999998
1736,player1,1,38.1,224.3
1737,player2,2,36.6,224.3
1738,player3,3,32.2,224.3
1739,player4,4,29.0,224.3
1740,player5,5,25.1,224.3
1741,player6,6,22.1,224.3
1742,player7,7,21.0,224.3
1743,player8,8,20.2,224.3
1744,player1,1,37.5,240.0
1745,player2,2,37.0,240.0
1746,player3,3,34.9,240.0
1747,player4,4,31.5,240.0
1748,player5,5,30.3,240.0
1749,player6,6,29.9,240.0
1750,player7,7,23.9,240.0
1751,player8,8,15.0,240.0
1752,player1,1,38.6,228.2
1753,player2,2,35.5,228.2
1754,player3,3,34.1,228.2
1755,player4,4,33.4,228.2
1756,player5,5,31.4,228.2
1757,player6,6,19.0,228.2
1758,player7,7,18.5,228.2
1759,player8,8,17.7,228.2
1760,player1,1,38.6,240.0
1761,player2,2,31.8,240.0
1762,player3,3,30.8,240.0
1763,player4,4,30.6,240.0
1764,player5,5,28.6,240.0
1765,player6,6,28.5,240.0
1766,player7,7,26.8,240.0
1767,player8,8,24.3,240.0
1768,player1,1,37.9,229.9
1769,player2,2,31.4,229.9
1770,player3,3,30.6,229.9
1771,player4,4,28.4,229.9
1772,player5,5,27.0,229.9
1773,player6,6,26.4,229.9
1774,player7,7,24.9,229.9
1775,player8,8,23.3,229.9
1776,player1,1,38.3,253.10000000000002
1777,player2,2,36.8,253.10000000000002
1778,player3,3,36.7,253.10000000000002
1779,player4,4,36.1,253.10000000000002
1780,player5,5,28.1,253.10000000000002
1781,player6,6,27.6,253.10000000000002
1782,player7,7,25.1,253.10000000000002
1783,player8,8,24.4,253.10000000000002
1784,player1,1,38.6,225.7
1785,player2,2,34.1,225.7
1786,player3,3,32.0,225.7
1787,player4,4,29.8,225.7
1788,player5,5,25.9,225.7
1789,player6,6,24.8,225.7
1790,player7,7,24.4,225.7
1791,player8,8,16.1,225.7
1792,player1,1,36.3,223.89999999999998
1793,player2,2,29.8,223.89999999999998
1794,player3,3,28.4,223.89999999999998
1795,player4,4,27.9,223.89999999999998
1796,player5,5,27.4,223.89999999999998
1797,player6,6,27.3,223.89999999999998
1798,player7,7,24.8,223.89999999999998
1799,player8,8,22.0,223.89999999999998
1800,player1,1,38.8,229.8
1801,player2,2,37.1,229.8
1802,player3,3,36.3,229.8
1803,player4,4,28.6,229.8
1804,player5,5,26.5,229.8
1805,player6,6,22.6,229.8
1806,player7,7,20.4,229.8
1807,player8,8,19.5,229.8
1808,player1,1,37.9,222.1
1809,player2,2,34.7,222.1
1810,player3,3,33.2,222.1
1811,player4,4,26.9,222.1
1812,player5,5,25.8,222.1
1813,player6,6,24.8,222.1
1814,player7,7,19.9,222.1
1815,player8,8,18.9,222.1
1816,player1,1,37.7,222.99999999999997
1817,player2,2,32.9,222.99999999999997
1818,player3,3,32.0,222.99999999999997
1819,player4,4,29.8,222.99999999999997
1820,player5,5,26.5,222.99999999999997
1821,player6,6,24.6,222.99999999999997
1822,player7,7,20.1,222.99999999999997
1823,player8,8,19.4,222.99999999999997
1824,player1,1,35.4,235.2
1825,player2,2,33.8,235.2
1826,player3,3,33.6,235.2
1827,player4,4,31.8,235.2
1828,player5,5,29.6,235.2
1829,player6,6,26.2,235.2
1830,player7,7,23.8,235.2
1831,player8,8,21.0,235.2
1832,player1,1,33.5,244.4
1833,player2,2,33.4,244.4
1834,player3,3,32.8,244.4
1835,player4,4,32.4,244.4
1836,player5,5,30.5,244.4
1837,player6,6,29.1,244.4
1838,player7,7,28.6,244.4
1839,player8,8,24.1,244.4
1840,player1,1,34.7,244.0
1841,player2,2,33.7,244.0
1842,player3,3,32.6,244.0
1843,player4,4,30.5,244.0
1844,player5,5,30.1,244.0
1845,player6,6,29.8,244.0
1846,player7,7,27.4,244.0
1847,player8,8,25.2,244.0
1848,player1,1,33.2,227.1
1849,player2,2,31.7,227.1
1850,player3,3,30.6,227.1
1851,player4,4,28.5,227.1
1852,player5,5,26.6,227.1
1853,player6,6,26.5,227.1
1854,player7,7,25.3,227.1
1855,player8,8,24.7,227.1
1856,player1,1,34.8,213.60000000000002
1857,player2,2,29.7,213.60000000000002
1858,player3,3,27.5,213.60000000000002
1859,player4,4,26.2,213.60000000000002
1860,player5,5,25.9,213.60000000000002
1861,player6,6,23.3,213.60000000000002
1862,player7,7,23.3,213.60000000000002
1863,player8,8,22.9,213.60000000000002
1864,player1,1,33.8,234.10000000000002
1865,player2,2,33.6,234.10000000000002
1866,player3,3,29.7,234.10000000000002
1867,player4,4,29.3,234.10000000000002
1868,player5,5,28.8,234.10000000000002
1869,player6,6,28.2,234.10000000000002
1870,player7,7,27.4,234.10000000000002
1871,player8,8,23.3,234.10000000000002
1872,player1,1,41.9,226.39999999999998
1873,player2,2,38.0,226.39999999999998
1874,player3,3,32.1,226.39999999999998
1875,player4,4,25.7,226.39999999999998
1876,player5,5,23.2,226.39999999999998
1877,player6,6,22.9,226.39999999999998
1878,player7,7,21.5,226.39999999999998
1879,player8,8,21.1,226.39999999999998
1880,player1,1,42.0,230.7
1881,player2,2,40.3,230.7
1882,player3,3,32.0,230.7
1883,player4,4,24.6,230.7
1884,player5,5,24.4,230.7
1885,player6,6,23.6,230.7
1886,player7,7,23.0,230.7
1887,player8,8,20.8,230.7
1888,player1,1,41.5,229.5
1889,player2,2,39.2,229.5
1890,player3,3,28.7,229.5
1891,player4,4,28.0,229.5
1892,player5,5,25.1,229.5
1893,player6,6,23.8,229.5
1894,player7,7,23.5,229.5
1895,player8,8,19.7,229.5
1896,player1,1,38.7,211.8
1897,player2,2,31.3,211.8
1898,player3,3,29.3,211.8
1899,player4,4,26.9,211.8
1900,player5,5,24.7,211.8
1901,player6,6,24.1,211.8
1902,player7,7,19.3,211.8
1903,player8,8,17.5,211.8
1904,player1,1,38.4,225.10000000000002
1905,player2,2,36.1,225.10000000000002
1906,player3,3,33.0,225.10000000000002
1907,player4,4,32.9,225.10000000000002
1908,player5,5,27.5,225.10000000000002
1909,player6,6,26.0,225.10000000000002
1910,player7,7,16.4,225.10000000000002
1911,player8,8,14.8,225.10000000000002
1912,player1,1,39.0,216.3
1913,player2,2,37.9,216.3
1914,player3,3,34.1,216.3
1915,player4,4,24.8,216.3
1916,player5,5,22.6,216.3
1917,player6,6,19.6,216.3
1918,player7,7,19.2,216.3
1919,player8,8,19.1,216.3
1920,player1,1,37.0,232.0
1921,player2,2,33.6,232.0
1922,player3,3,32.2,232.0
1923,player4,4,31.2,232.0
1924,player5,5,28.1,232.0
1925,player6,6,24.4,232.0
1926,player7,7,23.5,232.0
1927,player8,8,22.0,232.0
1928,player1,1,35.9,225.8
1929,player2,2,35.9,225.8
1930,player3,3,32.8,225.8
1931,player4,4,29.9,225.8
1932,player5,5,24.6,225.8
1933,player6,6,24.5,225.8
1934,player7,7,23.2,225.8
1935,player8,8,19.0,225.8
1936,player1,1,37.5,226.7
1937,player2,2,36.4,226.7
1938,player3,3,33.0,226.7
1939,player4,4,31.1,226.7
1940,player5,5,29.6,226.7
1941,player6,6,21.5,226.7
1942,player7,7,19.3,226.7
1943,player8,8,18.3,226.7
1944,player1,1,36.6,227.70000000000002
1945,player2,2,35.2,227.70000000000002
1946,player3,3,34.0,227.70000000000002
1947,player4,4,29.9,227.70000000000002
1948,player5,5,27.6,227.70000000000002
1949,player6,6,22.5,227.70000000000002
1950,player7,7,22.0,227.70000000000002
1951,player8,8,19.9,227.70000000000002
1952,player1,1,37.2,243.60000000000002
1953,player2,2,36.1,243.60000000000002
1954,player3,3,34.7,243.60000000000002
1955,player4,4,32.4,243.60000000000002
1956,player5,5,31.3,243.60000000000002
1957,player6,6,29.5,243.60000000000002
1958,player7,7,22.1,243.60000000000002
1959,player8,8,20.3,243.60000000000002
1960,player1,1,34.2,221.4
1961,player2,2,33.3,221.4
1962,player3,3,30.9,221.4
1963,player4,4,27.6,221.4
1964,player5,5,27.6,221.4
1965,player6,6,24.4,221.4
1966,player7,7,23.4,221.4
1967,player8,8,20.0,221.4
1968,player1,1,31.5,205.8
1969,player2,2,27.6,205.8
1970,player3,3,27.0,205.8
1971,player4,4,27.0,205.8
1972,player5,5,25.8,205.8
1973,player6,6,23.5,205.8
1974,player7,7,22.3,205.8
1975,player8,8,21.1,205.8
1976,player1,1,33.4,219.1
1977,player2,2,32.2,219.1
1978,player3,3,31.6,219.1
1979,player4,4,28.0,219.1
1980,player5,5,27.3,219.1
1981,player6,6,23.6,219.1
1982,player7,7,22.8,219.1
1983,player8,8,20.2,219.1
1984,player1,1,33.8,220.09999999999997
1985,player2,2,33.4,220.09999999999997
1986,player3,3,32.4,220.09999999999997
1987,player4,4,32.3,220.09999999999997
1988,player5,5,30.4,220.09999999999997
1989,player6,6,20.5,220.09999999999997
1990,player7,7,20.1,220.09999999999997
1991,player8,8,17.2,220.09999999999997
1992,player1,1,32.2,227.89999999999998
1993,player2,2,31.6,227.89999999999998
1994,player3,3,30.7,227.89999999999998
1995,player4,4,30.5,227.89999999999998
1996,player5,5,29.9,227.89999999999998
1997,player6,6,26.7,227.89999999999998
1998,player7,7,25.9,227.89999999999998
1999,player8,8,20.4,227.89999999999998
2000,player1,1,33.0,226.3
2001,player2,2,31.1,226.3
2002,player3,3,29.0,226.3
2003,player4,4,27.9,226.3
2004,player5,5,27.5,226.3
2005,player6,6,26.0,226.3
2006,player7,7,25.9,226.3
2007,player8,8,25.9,226.3
2008,player1,1,34.3,225.1
2009,player2,2,33.9,225.1
2010,player3,3,33.5,225.1
2011,player4,4,32.0,225.1
2012,player5,5,31.1,225.1
2013,player6,6,24.1,225.1
2014,player7,7,19.3,225.1
2015,player8,8,16.9,225.1
2016,player1,1,40.0,216.39999999999998
2017,player2,2,38.9,216.39999999999998
2018,player3,3,37.4,216.39999999999998
2019,player4,4,24.4,216.39999999999998
2020,player5,5,22.8,216.39999999999998
2021,player6,6,19.9,216.39999999999998
2022,player7,7,16.6,216.39999999999998
2023,player8,8,16.4,216.39999999999998
2024,player1,1,41.6,236.2
2025,player2,2,39.3,236.2
2026,player3,3,31.1,236.2
2027,player4,4,30.4,236.2
2028,player5,5,27.2,236.2
2029,player6,6,25.2,236.2
2030,player7,7,21.9,236.2
2031,player8,8,19.5,236.2
2032,player1,1,38.0,203.4
2033,player2,2,28.7,203.4
2034,player3,3,25.8,203.4
2035,player4,4,24.3,203.4
2036,player5,5,23.6,203.4
2037,player6,6,22.5,203.4
2038,player7,7,20.9,203.4
2039,player8,8,19.6,203.4
2040,player1,1,40.9,213.7
2041,player2,2,30.5,213.7
2042,player3,3,26.1,213.7
2043,player4,4,24.9,213.7
2044,player5,5,24.4,213.7
2045,player6,6,24.4,213.7
2046,player7,7,21.3,213.7
2047,player8,8,21.2,213.7
2048,player1,1,35.6,224.0
2049,player2,2,35.1,224.0
2050,player3,3,32.1,224.0
2051,player4,4,29.5,224.0
2052,player5,5,25.2,224.0
2053,player6,6,24.1,224.0
2054,player7,7,22.3,224.0
2055,player8,8,20.1,224.0
2056,player1,1,36.4,219.7
2057,player2,2,28.7,219.7
2058,player3,3,27.4,219.7
2059,player4,4,27.3,219.7
2060,player5,5,26.5,219.7
2061,player6,6,25.6,219.7
2062,player7,7,24.4,219.7
2063,player8,8,23.4,219.7
2064,player1,1,36.5,224.0
2065,player2,2,33.4,224.0
2066,player3,3,31.0,224.0
2067,player4,4,29.1,224.0
2068,player5,5,27.3,224.0
2069,player6,6,26.8,224.0
2070,player7,7,21.4,224.0
2071,player8,8,18.5,224.0
2072,player1,1,37.5,225.5
2073,player2,2,35.5,225.5
2074,player3,3,35.0,225.5
2075,player4,4,33.0,225.5
2076,player5,5,26.5,225.5
2077,player6,6,24.4,225.5
2078,player7,7,20.2,225.5
2079,player8,8,13.4,225.5
2080,player1,1,33.8,225.8
2081,player2,2,31.8,225.8
2082,player3,3,31.7,225.8
2083,player4,4,30.8,225.8
2084,player5,5,29.7,225.8
2085,player6,6,24.6,225.8
2086,player7,7,22.6,225.8
2087,player8,8,20.8,225.8
2088,player1,1,37.5,253.1
2089,player2,2,37.0,253.1
2090,player3,3,36.6,253.1
2091,player4,4,34.0,253.1
2092,player5,5,30.0,253.1
2093,player6,6,27.5,253.1
2094,player7,7,26.3,253.1
2095,player8,8,24.2,253.1
2096,player1,1,37.9,230.7
2097,player2,2,36.8,230.7
2098,player3,3,33.5,230.7
2099,player4,4,30.1,230.7
2100,player5,5,26.9,230.7
2101,player6,6,23.8,230.7
2102,player7,7,21.2,230.7
2103,player8,8,20.5,230.7
2104,player1,1,39.1,227.8
2105,player2,2,37.4,227.8
2106,player3,3,32.8,227.8
2107,player4,4,31.9,227.8
2108,player5,5,22.7,227.8
2109,player6,6,22.0,227.8
2110,player7,7,21.8,227.8
2111,player8,8,20.1,227.8
2112,player1,1,38.7,236.7
2113,player2,2,36.8,236.7
2114,player3,3,32.2,236.7
2115,player4,4,29.4,236.7
2116,player5,5,26.0,236.7
2117,player6,6,25.8,236.7
2118,player7,7,25.4,236.7
2119,player8,8,22.4,236.7
2120,player1,1,38.7,249.8
2121,player2,2,35.3,249.8
2122,player3,3,31.5,249.8
2123,player4,4,31.1,249.8
2124,player5,5,29.0,249.8
2125,player6,6,28.7,249.8
2126,player7,7,28.2,249.8
2127,player8,8,27.3,249.8
2128,player1,1,38.7,237.6
2129,player2,2,34.4,237.6
2130,player3,3,30.6,237.6
2131,player4,4,30.0,237.6
2132,player5,5,29.2,237.6
2133,player6,6,27.3,237.6
2134,player7,7,24.4,237.6
2135,player8,8,23.0,237.6
2136,player1,1,36.9,219.5
2137,player2,2,31.8,219.5
2138,player3,3,31.8,219.5
2139,player4,4,26.5,219.5
2140,player5,5,24.9,219.5
2141,player6,6,23.0,219.5
2142,player7,7,22.7,219.5
2143,player8,8,21.9,219.5
2144,player1,1,37.0,200.70000000000002
2145,player2,2,29.9,200.70000000000002
2146,player3,3,28.0,200.70000000000002
2147,player4,4,26.7,200.70000000000002
2148,player5,5,24.0,200.70000000000002
2149,player6,6,19.2,200.70000000000002
2150,player7,7,18.8,200.70000000000002
2151,player8,8,17.1,200.70000000000002
2152,player1,1,31.5,218.2
2153,player2,2,29.7,218.2
2154,player3,3,29.3,218.2
2155,player4,4,27.3,218.2
2156,player5,5,27.2,218.2
2157,player6,6,26.4,218.2
2158,player7,7,23.5,218.2
2159,player8,8,23.3,218.2
2160,player1,1,34.5,236.10000000000002
2161,player2,2,32.3,236.10000000000002
2162,player3,3,31.8,236.10000000000002
2163,player4,4,30.2,236.10000000000002
2164,player5,5,30.1,236.10000000000002
2165,player6,6,27.8,236.10000000000002
2166,player7,7,25.2,236.10000000000002
2167,player8,8,24.2,236.10000000000002
2168,player1,1,39.3,234.0
2169,player2,2,38.9,234.0
2170,player3,3,37.9,234.0
2171,player4,4,35.1,234.0
2172,player5,5,30.0,234.0
2173,player6,6,20.1,234.0
2174,player7,7,17.9,234.0
2175,player8,8,14.8,234.0
2176,player1,1,40.5,240.5
2177,player2,2,40.0,240.5
2178,player3,3,37.1,240.5
2179,player4,4,32.0,240.5
2180,player5,5,28.0,240.5
2181,player6,6,24.2,240.5
2182,player7,7,19.8,240.5
2183,player8,8,18.9,240.5
2184,player1,1,39.2,246.9
2185,player2,2,36.6,246.9
2186,player3,3,33.8,246.9
2187,player4,4,31.2,246.9
2188,player5,5,29.5,246.9
2189,player6,6,27.6,246.9
2190,player7,7,24.5,246.9
2191,player8,8,24.5,246.9
2192,player1,1,41.1,232.9
2193,player2,2,37.8,232.9
2194,player3,3,34.7,232.9
2195,player4,4,33.8,232.9
2196,player5,5,28.9,232.9
2197,player6,6,20.3,232.9
2198,player7,7,19.5,232.9
2199,player8,8,16.8,232.9
2200,player1,1,38.6,217.89999999999998
2201,player2,2,37.9,217.89999999999998
2202,player3,3,31.8,217.89999999999998
2203,player4,4,27.4,217.89999999999998
2204,player5,5,25.0,217.89999999999998
2205,player6,6,22.2,217.89999999999998
2206,player7,7,21.1,217.89999999999998
2207,player8,8,13.9,217.89999999999998
2208,player1,1,40.2,239.4
2209,player2,2,36.0,239.4
2210,player3,3,31.9,239.4
2211,player4,4,31.7,239.4
2212,player5,5,27.6,239.4
2213,player6,6,24.7,239.4
2214,player7,7,24.3,239.4
2215,player8,8,23.0,239.4
2216,player1,1,40.0,232.4
2217,player2,2,38.4,232.4
2218,player3,3,35.7,232.4
2219,player4,4,27.3,232.4
2220,player5,5,26.6,232.4
2221,player6,6,24.2,232.4
2222,player7,7,20.6,232.4
2223,player8,8,19.6,232.4
2224,player1,1,36.6,228.3
2225,player2,2,34.2,228.3
2226,player3,3,32.3,228.3
2227,player4,4,27.5,228.3
2228,player5,5,26.2,228.3
2229,player6,6,25.9,228.3
2230,player7,7,24.2,228.3
2231,player8,8,21.4,228.3
2232,player1,1,37.3,250.70000000000002
2233,player2,2,37.1,250.70000000000002
2234,player3,3,35.2,250.70000000000002
2235,player4,4,33.1,250.70000000000002
2236,player5,5,29.8,250.70000000000002
2237,player6,6,28.1,250.70000000000002
2238,player7,7,26.3,250.70000000000002
2239,player8,8,23.8,250.70000000000002
2240,player1,1,39.9,240.5
2241,player2,2,33.5,240.5
2242,player3,3,32.5,240.5
2243,player4,4,29.1,240.5
2244,player5,5,28.3,240.5
2245,player6,6,26.2,240.5
2246,player7,7,25.9,240.5
2247,player8,8,25.1,240.5
2248,player1,1,36.8,246.5
2249,player2,2,34.9,246.5
2250,player3,3,34.9,246.5
2251,player4,4,33.4,246.5
2252,player5,5,29.9,246.5
2253,player6,6,26.9,246.5
2254,player7,7,26.3,246.5
2255,player8,8,23.4,246.5
2256,player1,1,37.3,245.7
2257,player2,2,35.7,245.7
2258,player3,3,33.9,245.7
2259,player4,4,33.1,245.7
2260,player5,5,30.9,245.7
2261,player6,6,30.5,245.7
2262,player7,7,22.4,245.7
2263,player8,8,21.9,245.7
2264,player1,1,36.8,213.8
2265,player2,2,35.7,213.8
2266,player3,3,32.1,213.8
2267,player4,4,31.0,213.8
2268,player5,5,24.3,213.8
2269,player6,6,20.7,213.8
2270,player7,7,17.8,213.8
2271,player8,8,15.4,213.8
2272,player1,1,37.0,240.60000000000002
2273,player2,2,34.0,240.60000000000002
2274,player3,3,33.5,240.60000000000002
2275,player4,4,32.8,240.60000000000002
2276,player5,5,29.0,240.60000000000002
2277,player6,6,26.9,240.60000000000002
2278,player7,7,23.9,240.60000000000002
2279,player8,8,23.5,240.60000000000002
2280,player1,1,38.7,234.70000000000002
2281,player2,2,32.7,234.70000000000002
2282,player3,3,31.0,234.70000000000002
2283,player4,4,30.2,234.70000000000002
2284,player5,5,29.9,234.70000000000002
2285,player6,6,26.5,234.70000000000002
2286,player7,7,23.1,234.70000000000002
2287,player8,8,22.6,234.70000000000002
2288,player1,1,35.7,219.7
2289,player2,2,32.4,219.7
2290,player3,3,30.2,219.7
2291,player4,4,27.1,219.7
2292,player5,5,24.5,219.7
2293,player6,6,24.0,219.7
2294,player7,7,24.0,219.7
2295,player8,8,21.8,219.7
2296,player1,1,35.1,217.2
2297,player2,2,33.4,217.2
2298,player3,3,28.4,217.2
2299,player4,4,28.1,217.2
2300,player5,5,27.1,217.2
2301,player6,6,24.8,217.2
2302,player7,7,22.3,217.2
2303,player8,8,18.0,217.2
2304,player1,1,34.3,213.0
2305,player2,2,32.8,213.0
2306,player3,3,32.5,213.0
2307,player4,4,31.9,213.0
2308,player5,5,22.1,213.0
2309,player6,6,21.0,213.0
2310,player7,7,20.0,213.0
2311,player8,8,18.4,213.0
2312,player1,1,33.1,212.7
2313,player2,2,32.4,212.7
2314,player3,3,30.4,212.7
2315,player4,4,25.8,212.7
2316,player5,5,25.0,212.7
2317,player6,6,22.3,212.7
2318,player7,7,21.9,212.7
2319,player8,8,21.8,212.7
2320,player1,1,29.7,211.7
2321,player2,2,28.8,211.7
2322,player3,3,28.5,211.7
2323,player4,4,27.5,211.7
2324,player5,5,27.2,211.7
2325,player6,6,25.3,211.7
2326,player7,7,22.8,211.7
2327,player8,8,21.9,211.7
2328,player1,1,32.5,186.2
2329,player2,2,30.4,186.2
2330,player3,3,23.1,186.2
2331,player4,4,23.0,186.2
2332,player5,5,21.1,186.2
2333,player6,6,20.8,186.2
2334,player7,7,17.9,186.2
2335,player8,8,17.4,186.2
2336,player1,1,37.9,229.4
2337,player2,2,36.5,229.4
2338,player3,3,31.5,229.4
2339,player4,4,29.1,229.4
2340,player5,5,27.5,229.4
2341,player6,6,26.4,229.4
2342,player7,7,23.5,229.4
2343,player8,8,17.0,229.4
2344,player1,1,32.5,206.8
2345,player2,2,30.7,206.8
2346,player3,3,26.5,206.8
2347,player4,4,24.0,206.8
2348,player5,5,23.6,206.8
2349,player6,6,23.5,206.8
2350,player7,7,23.5,206.8
2351,player8,8,22.5,206.8
2352,player1,1,35.5,199.39999999999998
2353,player2,2,28.2,199.39999999999998
2354,player3,3,24.4,199.39999999999998
2355,player4,4,24.1,199.39999999999998
2356,player5,5,23.4,199.39999999999998
2357,player6,6,21.7,199.39999999999998
2358,player7,7,21.2,199.39999999999998
2359,player8,8,20.9,199.39999999999998
2360,player1,1,36.5,220.5
2361,player2,2,34.6,220.5
2362,player3,3,32.5,220.5
2363,player4,4,30.6,220.5
2364,player5,5,30.0,220.5
2365,player6,6,22.5,220.5
2366,player7,7,19.3,220.5
2367,player8,8,14.5,220.5
2368,player1,1,34.8,222.6
2369,player2,2,34.8,222.6
2370,player3,3,32.5,222.6
2371,player4,4,30.5,222.6
2372,player5,5,26.4,222.6
2373,player6,6,23.9,222.6
2374,player7,7,21.7,222.6
2375,player8,8,18.0,222.6
2376,player1,1,36.8,231.0
2377,player2,2,35.8,231.0
2378,player3,3,33.2,231.0
2379,player4,4,27.6,231.0
2380,player5,5,25.7,231.0
2381,player6,6,25.2,231.0
2382,player7,7,24.1,231.0
2383,player8,8,22.6,231.0
2384,player1,1,42.5,245.3
2385,player2,2,38.2,245.3
2386,player3,3,33.8,245.3
2387,player4,4,31.5,245.3
2388,player5,5,27.1,245.3
2389,player6,6,26.8,245.3
2390,player7,7,23.3,245.3
2391,player8,8,22.1,245.3
2392,player1,1,41.8,235.9
2393,player2,2,36.4,235.9
2394,player3,3,34.9,235.9
2395,player4,4,30.4,235.9
2396,player5,5,28.0,235.9
2397,player6,6,23.9,235.9
2398,player7,7,21.3,235.9
2399,player8,8,19.2,235.9
2400,player1,1,35.3,227.79999999999995
2401,player2,2,34.5,227.79999999999995
2402,player3,3,32.6,227.79999999999995
2403,player4,4,32.0,227.79999999999995
2404,player5,5,27.7,227.79999999999995
2405,player6,6,22.9,227.79999999999995
2406,player7,7,22.2,227.79999999999995
2407,player8,8,20.6,227.79999999999995
2408,player1,1,38.2,237.50000000000003
2409,player2,2,34.2,237.50000000000003
2410,player3,3,34.1,237.50000000000003
2411,player4,4,33.6,237.50000000000003
2412,player5,5,27.7,237.50000000000003
2413,player6,6,27.2,237.50000000000003
2414,player7,7,22.3,237.50000000000003
2415,player8,8,20.2,237.50000000000003
2416,player1,1,36.5,244.8
2417,player2,2,33.9,244.8
2418,player3,3,33.7,244.8
2419,player4,4,33.3,244.8
2420,player5,5,30.5,244.8
2421,player6,6,26.3,244.8
2422,player7,7,25.7,244.8
2423,player8,8,24.9,244.8
2424,player1,1,34.7,227.79999999999998
2425,player2,2,34.4,227.79999999999998
2426,player3,3,32.5,227.79999999999998
2427,player4,4,28.1,227.79999999999998
2428,player5,5,26.2,227.79999999999998
2429,player6,6,25.1,227.79999999999998
2430,player7,7,24.4,227.79999999999998
2431,player8,8,22.4,227.79999999999998
2432,player1,1,35.8,214.70000000000002
2433,player2,2,31.1,214.70000000000002
2434,player3,3,30.7,214.70000000000002
2435,player4,4,27.2,214.70000000000002
2436,player5,5,26.9,214.70000000000002
2437,player6,6,21.6,214.70000000000002
2438,player7,7,21.6,214.70000000000002
2439,player8,8,19.8,214.70000000000002
2440,player1,1,35.5,200.3
2441,player2,2,31.7,200.3
2442,player3,3,27.8,200.3
2443,player4,4,24.2,200.3
2444,player5,5,22.3,200.3
2445,player6,6,21.7,200.3
2446,player7,7,19.3,200.3
2447,player8,8,17.8,200.3
2448,player1,1,34.7,221.20000000000002
2449,player2,2,32.1,221.20000000000002
2450,player3,3,30.4,221.20000000000002
2451,player4,4,28.7,221.20000000000002
2452,player5,5,26.6,221.20000000000002
2453,player6,6,25.3,221.20000000000002
2454,player7,7,21.7,221.20000000000002
2455,player8,8,21.7,221.20000000000002
2456,player1,1,33.9,231.8
2457,player2,2,31.3,231.8
2458,player3,3,30.9,231.8
2459,player4,4,28.4,231.8
2460,player5,5,27.9,231.8
2461,player6,6,27.3,231.8
2462,player7,7,26.5,231.8
2463,player8,8,25.6,231.8
2464,player1,1,34.4,232.0
2465,player2,2,33.1,232.0
2466,player3,3,32.5,232.0
2467,player4,4,31.7,232.0
2468,player5,5,31.6,232.0
2469,player6,6,30.1,232.0
2470,player7,7,19.5,232.0
2471,player8,8,19.1,232.0
2472,player1,1,32.6,215.8
2473,player2,2,31.3,215.8
2474,player3,3,28.8,215.8
2475,player4,4,27.7,215.8
2476,player5,5,27.1,215.8
2477,player6,6,24.0,215.8
2478,player7,7,23.2,215.8
2479,player8,8,21.1,215.8
2480,player1,1,33.0,220.9
2481,player2,2,32.3,220.9
2482,player3,3,32.0,220.9
2483,player4,4,31.8,220.9
2484,player5,5,26.6,220.9
2485,player6,6,24.3,220.9
2486,player7,7,22.4,220.9
2487,player8,8,18.5,220.9
2488,player1,1,39.8,234.4
2489,player2,2,36.2,234.4
2490,player3,3,33.5,234.4
2491,player4,4,28.0,234.4
2492,player5,5,27.9,234.4
2493,player6,6,26.6,234.4
2494,player7,7,22.1,234.4
2495,player8,8,20.3,234.4
2496,player1,1,38.9,223.70000000000002
2497,player2,2,38.4,223.70000000000002
2498,player3,3,30.8,223.70000000000002
2499,player4,4,25.7,223.70000000000002
2500,player5,5,24.9,223.70000000000002
2501,player6,6,23.6,223.70000000000002
2502,player7,7,23.2,223.70000000000002
2503,player8,8,18.2,223.70000000000002
2504,player1,1,41.6,226.6
